channel,content,date,title,url
companies,人工智能需求加速，继续推高英伟达业绩。11月10日，英伟达发布截止于10月29日的2018财年三季度财报，营收同比增长32%，至26.4亿美元；净利润同比增长55%，至8.38亿美元。两者均创历史新高。 英伟达业绩表现再次打败预期。据雅虎财经统计，29位分析师平均预测，英伟达三季度营收23.6亿美元；24位分析师平均预测，三季度摊薄后每股收益为0.94美元，实报1.33美元。据投资研究机构Zacks统计，英伟达的收益已连续九个季度高于预期。,2017/11/10,英伟达三季度净利增长55% 连续九季度高于预期,http://companies.caixin.com/2017-11-10/101168564.html
finance,11月9日电：网络安全概念股表现活跃，沪指休报点3416.32，涨幅0.03%。 11月9日沪深两市小幅低开，早盘煤炭板块快速走强，钢铁股表现活跃，银行、券商双双回落，沪指围绕平盘线窄幅震荡。午市休盘前，保险股拉升，沪指涨幅略有扩大，上证50翻红。盘面上，通信板块涨幅居前，消费板块继续回调领跌。题材概念方面，网络安全概念股盘中拉升明显，芯片、区块链等概念板块亦走势较强。两市成交量较上一交易日略有缩量。 沪指休报3416.32点，涨幅0.03%；深成指报11461.90点，涨幅0.13%；创业板指报1870.00点，涨幅0.21%；中小板指报7911.68点，涨幅0.12%。 沪市成交1112.82亿元，深市成交1532.96亿元，两市合计成交2645.78亿元，较上一交易日的3115.66亿元略有缩量。 盘面上，多数板块飘红。采掘领涨，通信、钢铁、休闲服务涨幅居前；食品饮料领跌，综合、传媒、医药生物跌幅居前。题材概念方面，多数上涨。网络安全指数领涨，区块链、3D打印、核能核电涨幅居前；上海自贸区领跌，次新股、长江经济带、鸡指数跌幅居前。 消息面上，“雄安第一标”评标结果近日揭晓，中国建筑、中国中铁、中国铁建、中国交建等央企上榜。此次招标的项目为河北雄安新区9号地块一区造林项目和雄安市民服务中心项目。此外，11月8日，阿里巴巴集团、蚂蚁金服集团与雄安新区管委会签署了战略合作协议。 近日随着市场的连续上涨，两融余额亦迭创新高，11月8日，两融余额攀升至10176.21亿元，已经连续6日站在万亿关口以上。6月以来，电子、有色金属、非银金融是两融资金加仓最多的板块。 11月9日，央行进行200亿7天、100亿14天和100亿63天逆回购操作，当日有400亿逆回购到期，完全对冲当日到期量。此外，央行就7、14、28和63天期逆回购操作需求询量。 采编： 见习记者 陈曦 记者 覃洁 掌握经济脉搏，淘金股市起落，更多优质内容请见财新网旗下微信公众号：金融混业观察（caixinfinance） 本文行情数据均由财新数据+提供。财新数据+，集海量金融数据、权威财经报道、品质增值服务于一身，助力深度财经阅读。,2017/11/9,今日午盘：煤炭板块走强 沪指震荡上涨0.03%,http://finance.caixin.com/2017-11-09/101167939.html
companies,腾讯在海外社交领域的布局再进一步。11月8日，美国社交应用Snapchat（NYSE：SNAP）在提交给SEC的文件中披露：腾讯（0700.HK）通过公开市场买入公司1.458亿无投票权的A类股票，Snap公司目前的总股本约为12.03亿，由此计算，腾讯的持股比例达到12.1%。预计未来期权以及限制性股票转换完成（约2亿股），摊薄后腾讯持股约10%。 腾讯总裁刘炽平在公告中表示，腾讯很高兴能够加深与Snap的股权关系，期待未来与之分享想法与经验。Snap公司则对双方四年多前开始的长期、富有成效的合作关系能够继续表示感谢。,2017/11/8,腾讯增持社交应用Snapchat 海外社交布局再加码,http://companies.caixin.com/2017-11-08/101167805.html
companies,在第十八个记者节到来的时候，整个传媒业是时候开始考虑要不要让写稿机器人一起过节了。 技术对传媒业和从业者带来的改变正在加速。机器写稿、智能算法的应用，让传媒业面临AI的刷洗。 近期，剑桥大学学者 Michael Osborne 和 Carl Frey 的数据体系分析了365种职业在未来的“被淘汰概率”。他们认为包含以下三类技能要求的工作，被机器人取代的可能性非常小： 1、社交能力、协商能力、以及人情练达的艺术；,2017/11/8,AI·职场｜记者节 让我们谈谈机器人写稿,http://companies.caixin.com/2017-11-08/101167542.html
international,在强台风“达维”近日登陆越南带来的大风大雨中，2017年亚太经合组织（APEC）会议今天（11月8日）下午在越南中部城市岘港拉开帷幕。 看点颇多的CEO峰会为期两天半。11月10日至11日还将举行亚太经合组织（APEC）第25次领导人非正式会议。 在8日下午的CEO峰会开幕式中，越南国家主席陈大光将做开幕演讲。此次CEO峰会最受关注的莫过于大国领导人的主旨演讲。 据目前最新议程，中国国家主席习近平将在10日下午做压轴演讲。在习近平之前上台做主旨演讲的，是刚刚结束访华行程的美国总统特朗普。,2017/11/8,越南APEC启幕 习近平压轴CEO峰会,http://international.caixin.com/2017-11-08/101167483.html
china,"撰文｜邸利会 编者按 在不久前举行的未来科学大奖颁奖典礼暨未来论坛年会期间，阿里云首席量子科学家，之江实验室副主任施尧耘应邀作了《超越量子比特数：量子信息科技的挑战和机遇》的主题演讲。在演讲开始之前，施尧耘接受了《知识分子》的独家专访。 在半个小时的采访中，他特别强调虽然量子计算机已经取得不错的成绩，但仍需要长期的努力，而公众在关心实现了多少量子比特的同时，在中国，尤其还应该关注算法，软件以及应用，他的“超越量子比特数”的演讲也意在此。在采访中，他还谈及了由学界到工业界的角色转换，人才的培养以及量子计算和通信时代对安全领域的颠覆。《知识分子》特将此次采访原文照录发表，以飨读者。 知识分子：关于Intel刚刚发布的17量子比特的芯片，你怎么看？ 施：我觉得是很大的进步，但也是我们很长很长前路中间的一步。世界上有很多研究组，花了很多时间，希望能做出类似的成绩来，所以我觉得他们做的应该是很不错的成绩。不过他们好像没有发表相关论文，所以我对具体性能不了解。 知识分子：你如何看待QuTech的进展，他们通过操作准粒子（quasiparticles）来实现量子计算？ 施：QuTech是也和技术转化的单位合作，是一个量子技术的重要的中心。他们不光有拓扑量子计算，还有超导，金刚石NV色心（The nitrogen-vacancy center, N-V center），有若干个技术途径来实现量子计算。我也拜访过几次，荷兰政府也投入了很多钱（未来几年150百万欧元），是一个重要的中心。你提到的是拓扑量子计算的路径，他们的团队确实是业界公认领先的。 知识分子：你提到他们采取了不同的技术路径，那么这几种相比，有何优势劣势？ 施：我觉得各种路径有不同的特点，一些需要很低的温度；另外一些可能不太那么依赖于温度条件；一些比较容易实现对量子比特的操作；另外一些量子态较稳定。我想它们共同的特点，就是每一项技术都有很难逾越的技术瓶颈。你刚才问到Intel的意义究竟有多大，我觉得是一个很好的工作，但是人们同样面临的挑战他们如何克服还不太清楚，他们是不是有新的易于扩展的技术，也不是很清楚。 知识分子：刚才你提到QuTech有不同的方向，在布局上是不是考虑到其实并不知道最后哪一种会获得突破？ 施：我想你采访QuTech可能他们有更直接的解释，我的看法是一方面不知道哪一个技术最后会胜出，当有资源的话，采取多种途径也是可以理解的。同时，我觉得从科学角度看，每一种技术路径都有有意思的科学问题，那么有不同的组探究不同的科学问题也是容易理解的。其实，不同的技术之间也不是一个零和游戏（zero sum game），不一定是这个成功，那个就失败了，也许它们有不一样的应用场景，也许有的用来做存储，有的用来做计算。我是个乐观的人，我觉得任何不是那么容易的事情即使一开始并不那么有用，但这些人都是很棒的科学家，他们的发现终究在某一个方面会找到用处。 知识分子：这些不同的技术是不是都有一些共同的难点？ 施：同样的难点是很难扩展开来，做的很大。共同的问题就是量子比特非常的脆弱，容易死掉，那么如何挽救呢？有两种策略，一种是用软件的方法，在它死之前赶快挽救一下；另外一种是当你存储信息的时候，要改变存储的信息必须消耗能量，从物理学的角度可以使其更稳定。后一种方式有一个很漂亮的理论，对应的是拓扑量子计算，但在实验上非常有挑战性。微软采取这个路线已经有十几年，但还没有在工程上实现一个量子比特。当然他们希望是如果找到的话，可以很快的扩展开来。但在我看来，即使他们 在工程上实现了一个量子比特，也不是很清楚他们会如何扩展开来到几百个。即使是很小数目的量子比特都已经很富有挑战，所以，不是很清楚如何扩展到很大量的数目。 知识分子：你指的是马约拉纳粒子？ 施：是。 知识分子：那你如何评价谷歌宣称的年底实现49个量子比特，因为很快也到年底了？ 施：我想John Martinis他自己也是一个乐观主义者——他了解他所作的事情，我希望他是对的。你知道现在已经是10月底了，我想人们可能会越来越关注。当然真正的问题不仅仅是49个，问题是是不是可以做到几百，几千，几百万，是不是现在的技术可以让我们可以走到很大（量级）；或者说也不需要几个百万，走到可以让我们解决实际的问题，可以解决没有办法用经典计算机解决的问题。所以，即使John做出了49个，我也不清楚如何能达到那个转折点。我觉得最终的测试是，量子计算机能不能做一件事情，第一，这个事情是有用的；第二，没有其他办法可以做的。我觉得这个没有一个人可以承诺一个时间表。 知识分子：说到拓展性，要有实际应用的话，是不是还是比较遥远的？ 施：当然，“遥远”并没有定义的很好，对我来说，十年是一个短的时间。我记得我曾经看过一些学生写的文章，他们说他们解决了一个长久以来没有解决的问题，我一看，这个问题不过是十年，十年是一个很短的时间段嘛。我想，应用大体上有两个系列：一个类型是模拟量子系统，这也是最早理查德费曼1981年的著名演讲中，他设想了用量子计算机来模拟量子系统。这听起来有点学术，但实际上我们工业界有若干个领域都是需要模拟量子系统的，比如材料科学。我们要发现新材料，不是直接到实验室做实验，而是以量子理论开始， 建模，用计算的办法来测试各样的想法。所以计算对于材料科学来说，是一个非常重要的工具。另外，计算量子化学也是需要模拟量子物理，所以量子计算机对量子化学会会是一个很大的帮助。药物研发中人们要问某种分子是否具备某种性质，也需要计算，量子计算机或许也能起到作用。 另外一个类别是，加速我们平常经常用的常规化的计算。比如机器学习，现在已经得到广泛使用，未来也会得到更为广泛的使用。如果这样广泛使用的技术，我们能够提速的话，就会带来广泛的影响。另外一个例子是优化问题。如果我们能显著提高解的质量，计算的速度，因为这些问题存在于很多的场景中， 带来的进步也是会非常广泛的。 知识分子：说到最优化的问题，D-Wave是不是就是专门用于解决这类的问题？ 施：D-Wave采取的路径确实是面向优化问题的，约束补偿问题(Constraint satisfaction problems, CSPs)。这也是非常广泛的问题，也是他们集中要解决的一类问题。 知识分子：但是，这个是不是决定了它今后只可能走一个专用的路线？是不是今后会出现一台通用的量子计算机，可以解决所有的问题，不管是经典计算机解决不了的，还是经典做的不够好的？ 施：我觉得现在的计算，即使是经典的计算，也是在朝着专用化的方向发展，所以我觉得本身“解决特定问题”不是个问题。因为最终我们希望的是解决实际问题，如果设计制作出来的量子计算机仅解一些特定问题，这些问题非常的重要，我不认为是一种退步。而且，这一定是先发生的事情，通用的量子计算机确实是太难了，我们（目前）还是想首先通过解决一些特定的问题，来表明量子计算机的用处。 知识分子：专用的量子计算机会以量子计算云平台这样的形态来出现？ 施： 我觉得云会是其中一个形态，但不唯一。云的意义是可以让更多的人来使用到量子计算机。但是一开始也可能是一些对计算要求比较高的企业，他们是第一批吃螃蟹的人，愿意付费来使用量子计算机。云是一种输送计算力的一种通常的方式，我想作为量子计算的主要输出方式是可能的，但我不认为输出方式是最核心的问题。 知识分子：我想问一下关于你自己的一些问题。我知道你之前在学界，现在在工业界做研究，不知道在两种不同的环境下，是不是有一个角色转化，你的体会是什么？ 施：首先在谈不同之前，我想先谈共同的一点，也是我来阿里巴巴的原因。共同的一点是，从我作为学者的角度看，我之所以从事量子计算是因为一个大的问题：对于计算来讲，什么是最终极的计算？这是我从学生时代开始就想探索的一个问题，我20年前进入到了这个领域，也没有想未来会怎么样；只是觉得，从智识上这是一个非常让人着迷的问题。 阿里邀请我加盟，因为他们也在探索，什么是终结的计算。云计算就是输出计算的一个业务，所以阿里云要问什么是最强大的计算，什么是最有效的让我们为客户服务的计算。这也就是同样的问题，什么是计算的最终形态？所以，或许角度不同（我是从智识上，阿里是从商业或者业务的角度），但阿里巴巴和我是尝试解决同样的问题，是一个硬币的两面。我一开始的头20年，是从理论的角度。以前写文章，申请经费报告的时候，写如果能实现的话，会给世界带来多大的变化。 现在在阿里巴巴是要落地，为量子计算机最终实现做贡献。如果能对落地也有贡献的话，在量子计算这个行里，我的职业生涯就比较完整了。 从不一样来讲，理论研究和落地还是不一样的。我是一个理论家，我经常开玩笑，我只有高中物理的水平。我上的北大计算机系是一群数学家建立起来的，物理学的不是太多，我了解的量子计算更多是从一个数学家的角度。现在我的角色需要让我去了解实验物理，需要和实验物理学家合作，需要更多关注器件。这对我来说也是一个不小的挑战。 但是，我在今天晚些的演讲想更强调量子计算不仅仅是实验物理。你刚才问到多少个比特，人们会集中于关心多少比特，我想这也是自然的，需要问这样的问题。但是还不够，我们还需要问量子计算的其他部分的问题，比如软件，应用，这些都是量子计算能健康发展，找到用处的非常重要的问题。我的工作现阶段很大的一个重点是做硬件以上的东西，特别在我们国家，由于历史的原因，我们量子计算的绝大部分的努力，从人员到经费都是在做实验物理。我认为应该改变这个状况，重视一下量子计算的其他方面。 知识分子：包括前一段时间阿里巴巴量子技术峰会邀请到了应明生老师？ 施：对。 知识分子：其实，我也是学软件出身的，我想问的是软件在量子计算里面的重要性在何处？可能确实如你所说，大家过多的关注硬件的层面。 施：软件是一个必要的工具，如果仅仅是裸机的话根本没有用，我们需要兼顾到很多其他东西。软件的核心是算法，所以我的团队会是非常非常地强调算法。算法有很多种，有模拟的算法，有数字的算法，有针对小规模设备的算法，基于大规模的量子计算机的算法，也有机器学习的算法，有最优化的算法，有希望能严格证明其表现的算法，更多的也有尝试性的heuristics (启发性算法)，各样不同方向的课题。我的团队会涵盖所有重要的不同方面的算法。 知识分子：那么在人才方面会不会是一个缺陷，因为在这个领域并不是有很多人才的储备？ 施：确实，我觉得你讲的非常好。量子计算最稀缺的并不是资金资助——或许我不该这样说——如果你有更多的资助，你能做的就更多。我的意思是说，人才是最最稀缺的。因为进入这个领域是需要一定时间积累的。一个学计算机科学的学生要想直接转入这个领域是不容易的，需要花时间。我作为理论计算机科学家，学实验物理也是非常有挑战的。突然大家对量子计算非常关注，几个大公司也有很大的投入，一时间造成人才的需求就很旺盛。这就要求社会要重视教育，使不同领域的科学家有机会转变他们的研究领域，更多地与量子计算的人士合作。 另外，我也希望国家，希望政策制定者能支持年轻的科学家，因为职业生涯的起步总是很难的。我希望看到更多的独立的科学家能被赋予更多的自主性，有很多不同的研究组能从事各种不同的研究。在欧洲，我不好说资助比中国高，也许比较相当，但他们有历史传统，很多人在做量子物理，做量子计算，部分原因可能是因为量子力学是在那里诞生的。有一次，我介绍一个演讲者，他的中间名是“玻尔”。我问他和玻尔是什么关系？他说，玻尔是他的外祖父。所以，像这样的量子贵族，也就是量子物理建立者的后代就有继续做量子的。欧洲很多量子信息科学的科学家，如群星璀璨。我希望中国在未来会呈现出很多的学术明星，当然他们必然是年轻人，很多人现在还在念中学。所以，我们整个社会应该支持年轻学生，支持年轻的科学家。 知识分子：在安全领域，以前的很多加密算法，比如RSA，基于把一个很大的质数分解之后，不知道因子是什么，现在讲如果量子计算机实现的话，这个是很简单的事情。那么，是否安全的算法有被颠覆的可能？你能设想一下量子计算会给安全领域造成怎样的影响？因为在出现的时候，就要预估，提前做好准备。 施：显然，大规模的量子计算机还没有出现。但是，有意思的是，在它还没有出现的时候，影响就已经真实发生了。比如，下个月底是一个最后期限，美国的国家标准局在收集所谓的“后量子加密”协议，也就是即使有了量子计算机也无法攻破的密码学。为什么现在就要收集呢？现在还没有量子计算机。因为有些加密是需要保存很长时间的。攻击者可以下载一个已被加密的信息，等十年二十年之后再尝试攻破，那就可能会造成威胁。现在人们已经在想方案如何有效地替代现在的加密算法，你刚才提到RSA，其实还有一个迪菲-赫尔曼密钥交换（Diffie–Hellman key exchange，D-H）。所以，这个公钥的设施将会被替换，替换会发生在大规模量子计算机出现之前。当然，替换一个密码协议不会是一个很快的过程。密码协议必须经历足够的攻击，我们才会有信心它是安全的。我经常开玩笑说，现在密码学和几千年前没有本质的区别，安全的前提都是还没有一个人足够聪明能攻破它。现在RSA是安全的，也是因为没有哪一个人足够聪明能攻破它。那这个“后量子加密”协议也有类似的问题。我经常开玩笑说，应该叫做“前量子加密”协议，“前”的意思是说，它在量子攻击被发现之前是安全的。 知识分子：那这究竟是一个怎样的时代，是不是假如有一台量子计算机，是不是我就可以任意地攻击，那对保护数据来说，是不是一个很大的挑战？ 施：我想当我们有大型的量子计算机的时候，应该到时候的加密应该能抵抗量子攻击。当然，一个可能的途径是用量子密码学来防御量子攻击。这也是人们为什么会对量子网络，量子秘钥分发感兴趣。潘建伟团队做的量子卫星也是一个重要的步骤。因为量子秘钥分发可以避免“没有人足够聪明来攻破”这样的假设，可以证明只要实现是严格按照理论，该协议是不可破解的。 当然，量子秘钥分发也不能解决所有的问题，比如身份验证（Authentication）的问题。量子秘钥分发也还是需要一开始有一个办法来验证彼此，所以，量子秘钥分发更精确的说，是我们已经从已经共享的秘密出发进一步生长更多的秘密。它还是假定我们一开始有秘密，这样我们可以验证彼此。人们还没有找到一个办法用量子来进行身份验证。所以，这关系到一个很深刻的问题，什么是身份？所以，我不认为量子加密能解决所有的问题，这也是为什么这也是一个吸引年轻人进入的一个令人兴奋的领域。 知识分子：最后，有什么我没有问到但你想表达的观点？ 施：量子计算是一个需要非常长期探索的路途，我希望通过媒体能强调这一点。现在大家对量子计算有一个很高的期待，或许是太高了。这就给研究者造成很大的压力，也会给政策制定者，资金资助机构造成压力。我们学者和工业界应该对我们所取得的成绩保持诚实的态度，我们身在何处，我们做了什么（都应该明确表达）。我们已经取得了一些成绩，但还需要长期的努力。 知识分子：那么在阿里，你如何整合资源，组织人才呢？ 施：首先，阿里的决策者认同量子计算的潜力，也接收量子计算的实现是一个长期的过程。没有他们坚定的长期的承诺，我不可能去做任何事情。我非常自豪，也感谢他们的决心。除了阿里的资源，我们的一个优势是我们是一个国际化的队伍。当然，我觉得国内的学术单位也应该走这个方向。量子计算非常困难，如果要做的好，需要来自全世界的人才。这是目前我的优势，我的团队会在美国有一些人，在中国也会有人。我已经招聘了几位华人，以后也会有一些非华人入职。我希望未来可以 把一些非华人招聘到中国。我想在未来几年会实现。 知识分子：我没有更多问题了。 施：非常感谢。 《知识分子》是由饶毅、鲁白、谢宇三位学者创办的移动新媒体平台，致力于关注科学、人文、思想",2017/11/8,专访阿里云首席量子科学家施尧耘：量子计算机仍需长期的努力,http://china.caixin.com/2017-11-08/101167385.html
companies,联通混改之后，其与阿里在云计算方面的合作加速。财新记者近日独家获悉，阿里云与中国联通合作的首个公共云平台于11月8日在浙江省正式上线。该平台名为“沃云Powered by Alibaba cloud”，即“由阿里云支持的沃云”，域名为cloud.10010zj.com.cn。 据财新记者了解，此次推出的“公共云”为公有云，由阿里云提供技术和解决方案，浙江联通提供服务，包括在浙江省各地市安排专职客户经理，为企业提供上云咨询。在年末，浙江联通还计划提供将企业宽带和沃云打包的云网服务补贴。,2017/11/8,独家｜混改之后业务合作落地  联通阿里浙江试水公共云,http://companies.caixin.com/2017-11-08/101167237.html
companies,持续推动用户向三四线城市下沉、提升广告投放效率，微博（NASDAQ： WB）的业绩持续增长。11月7日晚间，微博发布了2017年三季度业绩，当季净营收为3.2亿美元，较上年同期增长81%，其中广告和营销营收2.77亿美元，较上年同期增长77%。归属于微博的净利润1.01亿美元，较上年同期增长215%，合每股摊薄净收益45美分。 以Non-GAAP（非美国通用会计准则）计算，归属于微博的净利润为1.15亿美元，较上年同期增长111%，每股摊薄净盈利为51美分。,2017/11/8,用户持续下沉 微博Q3营收同比增长81%,http://companies.caixin.com/2017-11-08/101167172.html
companies,数据中心市场的芯片战争重新排兵布阵。美国时间11月6日，芯片厂商英特尔宣布将与和AMD合作发布一款PC芯片产品，集成英特尔最新一代酷睿CPU与AMD半定制版的GPU（图像处理器）。该产品将于2018年一季度发布。 过去三十年高度竞争的两家公司联手，只因市场有了强有力的新竞争者英伟达。 AMD是一家同时拥有CPU与GPU研发能力的芯片公司，但在CPU和GPU的市场上分别落后于英特尔和英伟达。这是英特尔和AMD两家公司自上世纪80年代以来第一次合作。,2017/11/7,英特尔与AMD三十年来首次联手对抗英伟达,http://companies.caixin.com/2017-11-07/101167149.html
opinion,从某种意义上讲，人类历史在过去几十年中走过的历程要比过去数千年的总和还要长。随着计算机硬件的迅速发展、互联网的迅速普及，人类正在迅速进入一个数字时代。生产方式、生活方式、交流方式……一切都在这数十年中改变了。 这些“数字革命”发生得如此剧烈，却又如此悄无声息，以至于经历了这些的我们都难以道出它们的来龙去脉。而这场革命最终会把我们带向何方？这似乎还充满着变数。如果身处“数字革命”中的你正对这场革命感到好奇，并且想对它的过去、现在、未来有一个更为清晰的了解，那么读一下安德鲁·麦卡菲和埃里克·布莱恩约弗森的新作《机器、平台和大众：驾驭我们的数字未来》或许是一个不错的选择。这部书的两位作者都是“数字革命”的长期观察者和研究者，他们合著的《企业2.0》、《与机器赛跑》、《第二次机器革命》等著作都曾引起过不小的关注和热议。在这部新作中，他们更是试图在总结先前研究的基础上向大家勾勒一幅数字革命的全景式画卷，并对它的未来提出预测。,2017/11/7,理解“三重革命”：《机器、平台和大众》说了啥,http://opinion.caixin.com/2017-11-07/101167029.html
companies,本文2225字，订阅读者尊享 （记者 叶展旗）AI芯片初创公司寒武纪科技在中国合作方支持下迅速扩大战线至云端市场，与国际芯片大厂正面竞争。11月6日，人工智能（AI）芯片公司寒武纪科技在北京新公布了三款深度学习专用处理器，2018年还将发布两款应用于服务器的芯片产品。 三款深度学习专用处理器分别是面向辅助拍照、安防监控等AI视觉领域的寒武纪1H8、面向低智能驾驶领域的寒武纪1M和通用性更强的寒武纪1H16。两款应用于服务器的芯片产品，分别针对人工智能模型的训练和推理。,2017/11/6,AI·硬件｜寒武纪连发AI芯片 如何参与云端竞争？,http://companies.caixin.com/2017-11-06/101166678.html
china,本文1888字，订阅读者尊享 （记者 于达维）中国的北斗卫星导航系统全球组网迈出实质一步。11月5日19时45分，在西昌卫星发射中心，长征三号乙运载火箭以“一箭双星”方式成功发射两颗北斗导航卫星。这两颗卫星属于中圆地球轨道卫星，是北斗三号第一、二颗组网卫星，成功进入轨道标志着北斗卫星导航系统全球组网的开始。 北斗三号系统建设是中国北斗系统“三步走”发展战略的第三步。相比北斗二号系统，北斗三号系统不仅是卫星组网从区域走向全球，同时技术更先进、建设规模更大、系统性更强。按照规划，截止2018年底前，将发射18颗北斗三号组网卫星，覆盖“一带一路”沿线国家；到2020年左右，完成30多颗组网卫星发射，实现全球服务能力。,2017/11/6,北斗开始全球组网 北斗芯片渐成手机标配,http://china.caixin.com/2017-11-06/101166484.html
